0,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_id
,34.0,68.0,4.0,4441.6359999999995,65.31817647058823,2.911764705882353,"{0: 0, 1: 3, 2: 0, 3: 28, 4: 3}","{0: 0.0, 1: 0.08823529411764706, 2: 0.0, 3: 0.8235294117647058, 4: 0.08823529411764706}",31.0,2526.2559999999994,45.0,56.13902222222221,1.031439476050849,0.0,3273290809.0
,35.0,69.0,3.942857142857143,4237.154,61.40802898550725,2.942857142857143,"{0: 0, 1: 2, 2: 2, 3: 27, 4: 4}","{0: 0.0, 1: 0.05714285714285714, 2: 0.05714285714285714, 3: 0.7714285714285715, 4: 0.11428571428571428}",33.0,2435.203,46.0,52.939195652173915,1.0209692295411512,0.0,3273290812.0
,44.0,94.0,4.2727272727272725,6516.291000000002,69.32224468085109,2.522727272727273,"{0: 0, 1: 12, 2: 0, 3: 29, 4: 3}","{0: 0.0, 1: 0.2727272727272727, 2: 0.0, 3: 0.6590909090909091, 4: 0.06818181818181818}",32.0,3334.025999999999,48.0,69.45887499999998,1.0373318184651292,0.0,3273297717.0
,95.0,158.0,3.3263157894736843,9016.408000000003,57.06587341772154,2.873684210526316,"{0: 0, 1: 12, 2: 3, 3: 67, 4: 11, 5: 2}","{0: 0.0, 1: 0.12631578947368421, 2: 0.031578947368421054, 3: 0.7052631578947368, 4: 0.11578947368421053, 5: 0.021052631578947368}",83.0,6670.989000000001,119.0,56.058731092436986,1.0132181035164385,0.0,3273307954.0
,21.0,44.0,4.190476190476191,3253.351999999999,73.93981818181815,2.4761904761904763,"{0: 0, 1: 6, 2: 0, 3: 14, 4: 1}","{0: 0.0, 1: 0.2857142857142857, 2: 0.0, 3: 0.6666666666666666, 4: 0.047619047619047616}",15.0,1626.6760000000004,22.0,73.9398181818182,1.0215323008425534,0.0,3274307461.0
,40.0,82.0,4.1,6624.764000000002,80.7898048780488,2.875,"{0: 0, 1: 5, 2: 0, 3: 31, 4: 3, 5: 1}","{0: 0.0, 1: 0.125, 2: 0.0, 3: 0.775, 4: 0.075, 5: 0.025}",35.0,3815.995,48.0,79.49989583333333,1.0352072213053496,0.0,3378623385.0
,20.0,40.0,4.0,2460.5799999999995,61.514499999999984,2.25,"{0: 0, 1: 8, 2: 0, 3: 11, 4: 1}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.55, 4: 0.05}",12.0,1230.2899999999997,20.0,61.514499999999984,1.0100679179698713,0.0,3378624396.0
,23.0,46.0,4.0,3010.1599999999994,65.4382608695652,2.260869565217391,"{0: 0, 1: 9, 2: 0, 3: 13, 4: 1}","{0: 0.0, 1: 0.391304347826087, 2: 0.0, 3: 0.5652173913043478, 4: 0.043478260869565216}",14.0,1505.0800000000002,23.0,65.43826086956523,1.0176414336281907,0.0,3378624399.0
,20.0,40.0,4.0,2460.5799999999995,61.514499999999984,2.25,"{0: 0, 1: 8, 2: 0, 3: 11, 4: 1}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.55, 4: 0.05}",12.0,1230.2899999999997,20.0,61.514499999999984,1.0100679179698713,0.0,3378624406.0
,50.0,104.0,4.16,5686.7059999999965,54.679865384615354,2.26,"{0: 0, 1: 19, 2: 0, 3: 30, 4: 1}","{0: 0.0, 1: 0.38, 2: 0.0, 3: 0.6, 4: 0.02}",31.0,2843.353,52.0,54.67986538461538,1.0628644827710438,0.019230769230769232,3379431060.0
,50.0,104.0,4.16,5686.7059999999965,54.679865384615354,2.26,"{0: 0, 1: 19, 2: 0, 3: 30, 4: 1}","{0: 0.0, 1: 0.38, 2: 0.0, 3: 0.6, 4: 0.02}",31.0,2843.353,52.0,54.67986538461538,1.0628644827710438,0.019230769230769232,3379431067.0
,30.0,62.0,4.133333333333334,3903.262,62.95583870967742,2.3666666666666667,"{0: 0, 1: 10, 2: 0, 3: 19, 4: 1}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.6333333333333333, 4: 0.03333333333333333}",20.0,1951.631,31.0,62.95583870967742,1.0735609831807362,0.03225806451612903,3379434594.0
,34.0,72.0,4.235294117647059,4290.282999999999,59.587263888888884,2.5,"{0: 0, 1: 11, 2: 0, 3: 19, 4: 3, 5: 1}","{0: 0.0, 1: 0.3235294117647059, 2: 0.0, 3: 0.5588235294117647, 4: 0.08823529411764706, 5: 0.029411764705882353}",23.0,2182.8350000000005,38.0,57.44302631578949,1.052668376174023,0.0,3379479822.0
,34.0,72.0,4.235294117647059,4290.282999999999,59.587263888888884,2.5,"{0: 0, 1: 11, 2: 0, 3: 19, 4: 3, 5: 1}","{0: 0.0, 1: 0.3235294117647059, 2: 0.0, 3: 0.5588235294117647, 4: 0.08823529411764706, 5: 0.029411764705882353}",23.0,2182.8350000000005,38.0,57.44302631578949,1.052668376174023,0.0,3379479824.0
,40.0,84.0,4.2,5283.899000000002,62.90355952380955,2.65,"{0: 0, 1: 10, 2: 0, 3: 25, 4: 4, 5: 1}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.625, 4: 0.1, 5: 0.025}",30.0,2974.035000000001,47.0,63.27734042553194,1.0413259218823558,0.0,3379479826.0
,41.0,86.0,4.195121951219512,5355.525000000002,62.273546511627934,2.658536585365854,"{0: 0, 1: 10, 2: 0, 3: 26, 4: 4, 5: 1}","{0: 0.0, 1: 0.24390243902439024, 2: 0.0, 3: 0.6341463414634146, 4: 0.0975609756097561, 5: 0.024390243902439025}",31.0,3009.8480000000013,48.0,62.70516666666669,1.0408361618603577,0.0,3379479827.0
,34.0,72.0,4.235294117647059,4290.282999999999,59.587263888888884,2.5,"{0: 0, 1: 11, 2: 0, 3: 19, 4: 3, 5: 1}","{0: 0.0, 1: 0.3235294117647059, 2: 0.0, 3: 0.5588235294117647, 4: 0.08823529411764706, 5: 0.029411764705882353}",23.0,2182.8350000000005,38.0,57.44302631578949,1.052668376174023,0.0,3379479829.0
,46.0,94.0,4.086956521739131,6522.178000000002,69.38487234042555,2.3043478260869565,"{0: 0, 1: 16, 2: 0, 3: 30}","{0: 0.0, 1: 0.34782608695652173, 2: 0.0, 3: 0.6521739130434783}",30.0,3261.088999999999,47.0,69.38487234042552,1.0130390681381027,0.0,3395410868.0
,46.0,106.0,4.608695652173913,7239.378000000001,68.29601886792453,2.760869565217391,"{0: 0, 1: 7, 2: 0, 3: 36, 4: 3}","{0: 0.0, 1: 0.15217391304347827, 2: 0.0, 3: 0.782608695652174, 4: 0.06521739130434782}",39.0,3619.6890000000003,53.0,68.29601886792453,1.071443434871368,0.0,3420035853.0
,11.0,20.0,3.6363636363636362,2107.484,105.3742,2.3636363636363638,"{0: 0, 1: 4, 2: 0, 3: 6, 4: 1}","{0: 0.0, 1: 0.36363636363636365, 2: 0.0, 3: 0.5454545454545454, 4: 0.09090909090909091}",7.0,1053.7420000000002,10.0,105.37420000000002,1.0034178626541708,0.0,3455752218.0
,15.0,28.0,3.7333333333333334,2629.5320000000006,93.91185714285716,2.533333333333333,"{0: 0, 1: 4, 2: 0, 3: 10, 4: 1}","{0: 0.0, 1: 0.26666666666666666, 2: 0.0, 3: 0.6666666666666666, 4: 0.06666666666666667}",11.0,1314.7659999999998,14.0,93.91185714285713,1.0045338000123458,0.0,3455752219.0
,14.0,28.0,4.0,3055.1340000000005,109.11192857142859,2.5714285714285716,"{0: 0, 1: 3, 2: 0, 3: 11}","{0: 0.0, 1: 0.21428571428571427, 2: 0.0, 3: 0.7857142857142857}",11.0,1527.567,14.0,109.11192857142858,1.271334339927251,0.07142857142857142,3455752220.0
,10.0,20.0,4.0,1962.3459999999998,98.11729999999999,2.6,"{0: 0, 1: 2, 2: 0, 3: 8}","{0: 0.0, 1: 0.2, 2: 0.0, 3: 0.8}",8.0,981.173,10.0,98.1173,1.4730299055827631,0.1,3455752221.0
,15.0,28.0,3.7333333333333334,2629.5320000000006,93.91185714285716,2.533333333333333,"{0: 0, 1: 4, 2: 0, 3: 10, 4: 1}","{0: 0.0, 1: 0.26666666666666666, 2: 0.0, 3: 0.6666666666666666, 4: 0.06666666666666667}",11.0,1314.7659999999998,14.0,93.91185714285713,1.0045338000123458,0.0,3455752225.0
,83.0,173.0,4.168674698795181,10182.366000000007,58.857606936416225,2.891566265060241,"{0: 0, 1: 13, 2: 0, 3: 55, 4: 13, 5: 2}","{0: 0.0, 1: 0.1566265060240964, 2: 0.0, 3: 0.6626506024096386, 4: 0.1566265060240964, 5: 0.024096385542168676}",70.0,6295.001,107.0,58.831785046728974,1.0037605291459073,0.0,3465125387.0
,32.0,62.0,3.875,3840.1540000000014,61.93796774193551,2.1875,"{0: 0, 1: 13, 2: 0, 3: 19}","{0: 0.0, 1: 0.40625, 2: 0.0, 3: 0.59375}",19.0,1920.0769999999995,31.0,61.937967741935466,1.0602799679037291,0.0,3465130851.0
,58.0,147.0,5.068965517241379,12542.561999999993,85.32355102040812,3.0517241379310347,"{0: 0, 1: 8, 2: 0, 3: 32, 4: 17, 5: 1}","{0: 0.0, 1: 0.13793103448275862, 2: 0.0, 3: 0.5517241379310345, 4: 0.29310344827586204, 5: 0.017241379310344827}",50.0,6791.673999999998,77.0,88.20355844155841,1.0015105564022289,0.0,3473835930.0
,56.0,136.0,4.857142857142857,10607.730999999998,77.99802205882351,2.9464285714285716,"{0: 0, 1: 8, 2: 0, 3: 36, 4: 11, 5: 1}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.6428571428571429, 4: 0.19642857142857142, 5: 0.017857142857142856}",48.0,5795.111,71.0,81.62128169014085,1.003320617142513,0.0,3473835937.0
,72.0,176.0,4.888888888888889,13726.796999999991,77.99316477272723,3.0,"{0: 0, 1: 10, 2: 0, 3: 43, 4: 18, 5: 1}","{0: 0.0, 1: 0.1388888888888889, 2: 0.0, 3: 0.5972222222222222, 4: 0.25, 5: 0.013888888888888888}",62.0,7587.777999999999,93.0,81.58901075268817,1.0043030226379015,0.0,3473835938.0
,82.0,203.0,4.951219512195122,15791.124999999996,77.78879310344826,2.9146341463414633,"{0: 0, 1: 11, 2: 0, 3: 57, 4: 13, 5: 1}","{0: 0.0, 1: 0.13414634146341464, 2: 0.0, 3: 0.6951219512195121, 4: 0.15853658536585366, 5: 0.012195121951219513}",71.0,8475.525000000003,106.0,79.95778301886796,1.0049803881546773,0.0,3473835955.0
,86.0,155.0,3.604651162790698,9429.091000000002,60.83284516129034,3.0,"{0: 0, 1: 8, 2: 4, 3: 55, 4: 18, 5: 1}","{0: 0.0, 1: 0.09302325581395349, 2: 0.046511627906976744, 3: 0.6395348837209303, 4: 0.20930232558139536, 5: 0.011627906976744186}",78.0,7357.712000000001,116.0,63.42855172413794,1.0796178753838566,0.0,3493830641.0
,79.0,144.0,3.6455696202531644,6739.473000000004,46.80189583333336,2.518987341772152,"{0: 0, 1: 19, 2: 0, 3: 60}","{0: 0.0, 1: 0.24050632911392406, 2: 0.0, 3: 0.759493670886076}",60.0,3887.3730000000005,91.0,42.71838461538462,1.0147476512284441,0.0,3536313721.0
,92.0,167.0,3.630434782608696,8052.399000000007,48.21795808383238,2.5,"{0: 0, 1: 23, 2: 0, 3: 69}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.75}",69.0,4694.331,105.0,44.70791428571429,1.02068946397721,0.0,3536313722.0
,68.0,134.0,3.9411764705882355,5673.369999999999,42.33858208955223,2.1470588235294117,"{0: 0, 1: 29, 2: 0, 3: 39}","{0: 0.0, 1: 0.4264705882352941, 2: 0.0, 3: 0.5735294117647058}",39.0,2836.6849999999995,67.0,42.33858208955223,1.0093106998506574,0.0,3562296620.0
,51.0,110.0,4.313725490196078,6579.076000000003,59.80978181818184,2.411764705882353,"{0: 0, 1: 15, 2: 0, 3: 36}","{0: 0.0, 1: 0.29411764705882354, 2: 0.0, 3: 0.7058823529411765}",36.0,3341.577,56.0,59.671017857142864,1.069369004133105,0.0,3564043744.0
,32.0,70.0,4.375,4118.9299999999985,58.84185714285712,2.4375,"{0: 0, 1: 9, 2: 0, 3: 23}","{0: 0.0, 1: 0.28125, 2: 0.0, 3: 0.71875}",23.0,2059.465,35.0,58.841857142857144,1.0647168846134882,0.0,3605408795.0
,16.0,36.0,4.5,4212.126000000001,117.00350000000003,2.75,"{0: 0, 1: 2, 2: 0, 3: 14}","{0: 0.0, 1: 0.125, 2: 0.0, 3: 0.875}",14.0,2106.063,18.0,117.0035,1.1623849425607455,0.0,3610789632.0
,15.0,34.0,4.533333333333333,3815.7440000000015,112.2277647058824,2.7333333333333334,"{0: 0, 1: 2, 2: 0, 3: 13}","{0: 0.0, 1: 0.13333333333333333, 2: 0.0, 3: 0.8666666666666667}",13.0,1907.872,17.0,112.22776470588235,1.1822916167585336,0.0,3610789639.0
,59.0,125.0,4.237288135593221,10560.555000000006,84.48444000000005,2.9661016949152543,"{0: 0, 1: 4, 2: 0, 3: 50, 4: 4, 5: 1}","{0: 0.0, 1: 0.06779661016949153, 2: 0.0, 3: 0.847457627118644, 4: 0.06779661016949153, 5: 0.01694915254237288}",55.0,5836.044999999999,75.0,77.81393333333332,1.0141111459094776,0.0,3663445865.0
,57.0,119.0,4.175438596491228,10002.629000000003,84.05570588235297,2.9649122807017543,"{0: 0, 1: 4, 2: 0, 3: 48, 4: 4, 5: 1}","{0: 0.0, 1: 0.07017543859649122, 2: 0.0, 3: 0.8421052631578947, 4: 0.07017543859649122, 5: 0.017543859649122806}",53.0,5557.081999999998,72.0,77.18169444444442,1.0054929238573769,0.0,3663445866.0
,57.0,121.0,4.245614035087719,10357.561000000005,85.59967768595045,2.9649122807017543,"{0: 0, 1: 4, 2: 0, 3: 48, 4: 4, 5: 1}","{0: 0.0, 1: 0.07017543859649122, 2: 0.0, 3: 0.8421052631578947, 4: 0.07017543859649122, 5: 0.017543859649122806}",53.0,5734.547999999999,73.0,78.5554520547945,1.0143639211326736,0.0,3663445868.0
,57.0,119.0,4.175438596491228,10034.045000000002,84.31970588235296,2.9649122807017543,"{0: 0, 1: 4, 2: 0, 3: 48, 4: 4, 5: 1}","{0: 0.0, 1: 0.07017543859649122, 2: 0.0, 3: 0.8421052631578947, 4: 0.07017543859649122, 5: 0.017543859649122806}",53.0,5572.79,72.0,77.39986111111111,1.0216082987983017,0.0,3663445869.0
,59.0,121.0,4.101694915254237,9848.070999999998,81.38901652892561,2.9661016949152543,"{0: 0, 1: 4, 2: 0, 3: 50, 4: 4, 5: 1}","{0: 0.0, 1: 0.06779661016949153, 2: 0.0, 3: 0.847457627118644, 4: 0.06779661016949153, 5: 0.01694915254237288}",55.0,5479.803,73.0,75.06579452054794,1.0219197350066676,0.0,3663445871.0
,59.0,123.0,4.169491525423729,10202.419000000002,82.94649593495936,2.9661016949152543,"{0: 0, 1: 4, 2: 0, 3: 50, 4: 4, 5: 1}","{0: 0.0, 1: 0.06779661016949153, 2: 0.0, 3: 0.847457627118644, 4: 0.06779661016949153, 5: 0.01694915254237288}",55.0,5656.976999999999,74.0,76.44563513513512,1.0212278685792924,0.0,3663445873.0
,11.0,26.0,4.7272727272727275,3363.1020000000003,129.35007692307693,2.5454545454545454,"{0: 0, 1: 3, 2: 0, 3: 7, 4: 1}","{0: 0.0, 1: 0.2727272727272727, 2: 0.0, 3: 0.6363636363636364, 4: 0.09090909090909091}",8.0,1681.5510000000002,13.0,129.35007692307693,1.1443174984808928,0.0,3693168715.0
,35.0,73.0,4.171428571428572,6188.768999999998,84.77765753424656,2.3142857142857145,"{0: 0, 1: 12, 2: 0, 3: 23}","{0: 0.0, 1: 0.34285714285714286, 2: 0.0, 3: 0.6571428571428571}",23.0,3118.7490000000007,37.0,84.29051351351353,1.3506530075081509,0.02702702702702703,3721103482.0
,36.0,77.0,4.277777777777778,7013.295000000002,91.08175324675327,2.3333333333333335,"{0: 0, 1: 12, 2: 0, 3: 24}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.6666666666666666}",24.0,3531.0120000000006,39.0,90.53876923076925,1.3417648126361255,0.02564102564102564,3721103483.0
,40.0,84.0,4.2,7842.735999999998,93.36590476190474,2.5,"{0: 0, 1: 11, 2: 0, 3: 27, 4: 2}","{0: 0.0, 1: 0.275, 2: 0.0, 3: 0.675, 4: 0.05}",29.0,3921.367999999999,42.0,93.36590476190474,1.0596354154741023,0.0,3721107302.0
,42.0,90.0,4.285714285714286,9022.103999999998,100.24559999999997,2.5238095238095237,"{0: 0, 1: 11, 2: 0, 3: 29, 4: 2}","{0: 0.0, 1: 0.2619047619047619, 2: 0.0, 3: 0.6904761904761905, 4: 0.047619047619047616}",31.0,4511.051999999999,45.0,100.24559999999997,1.0542029784357558,0.0,3721107304.0
,78.0,168.0,4.3076923076923075,9498.905000000004,56.54110119047622,2.4871794871794872,"{0: 0, 1: 21, 2: 0, 3: 55, 4: 2}","{0: 0.0, 1: 0.2692307692307692, 2: 0.0, 3: 0.7051282051282052, 4: 0.02564102564102564}",57.0,4965.530999999999,89.0,55.792483146067404,1.0533824075864864,0.0,3771629630.0
,33.0,64.0,3.878787878787879,4025.7399999999984,62.902187499999975,2.0303030303030303,"{0: 0, 1: 16, 2: 0, 3: 17}","{0: 0.0, 1: 0.48484848484848486, 2: 0.0, 3: 0.5151515151515151}",17.0,2012.8700000000001,32.0,62.902187500000004,1.1398412863756273,0.0,3792761848.0
,24.0,46.0,3.8333333333333335,3097.6299999999987,67.33978260869563,2.1666666666666665,"{0: 0, 1: 10, 2: 0, 3: 14}","{0: 0.0, 1: 0.4166666666666667, 2: 0.0, 3: 0.5833333333333334}",14.0,1548.8149999999998,23.0,67.33978260869564,1.1762537895291354,0.0,3792761849.0
,26.0,50.0,3.8461538461538463,3235.3919999999994,64.70783999999999,2.076923076923077,"{0: 0, 1: 12, 2: 0, 3: 14}","{0: 0.0, 1: 0.46153846153846156, 2: 0.0, 3: 0.5384615384615384}",14.0,1617.6960000000001,25.0,64.70784,1.1674921609725077,0.0,3792763819.0
,39.0,78.0,4.0,4871.413999999999,62.45402564102562,2.230769230769231,"{0: 0, 1: 15, 2: 0, 3: 24}","{0: 0.0, 1: 0.38461538461538464, 2: 0.0, 3: 0.6153846153846154}",24.0,2435.707,39.0,62.45402564102564,1.1109985067101098,0.0,3792763820.0
,32.0,62.0,3.875,3988.5199999999986,64.33096774193547,2.0625,"{0: 0, 1: 15, 2: 0, 3: 17}","{0: 0.0, 1: 0.46875, 2: 0.0, 3: 0.53125}",17.0,1994.26,31.0,64.33096774193548,1.1413308251460588,0.0,3792765257.0
,35.0,68.0,3.8857142857142857,4374.849999999999,64.3360294117647,2.085714285714286,"{0: 0, 1: 16, 2: 0, 3: 19}","{0: 0.0, 1: 0.45714285714285713, 2: 0.0, 3: 0.5428571428571428}",19.0,2187.4249999999997,34.0,64.3360294117647,1.1285516812976804,0.0,3792765258.0
,,,,,,,,,,,,,,,
,16.0,30.0,3.75,2429.924,80.99746666666667,2.4375,"{0: 0, 1: 5, 2: 0, 3: 10, 4: 1}","{0: 0.0, 1: 0.3125, 2: 0.0, 3: 0.625, 4: 0.0625}",11.0,1214.9620000000002,15.0,80.99746666666668,1.0413876107851692,0.0,3793822064.0
,53.0,123.0,4.6415094339622645,9413.487,76.53241463414633,3.0754716981132075,"{0: 0, 1: 3, 2: 0, 3: 40, 4: 10}","{0: 0.0, 1: 0.05660377358490566, 2: 0.0, 3: 0.7547169811320755, 4: 0.18867924528301888}",50.0,6020.572,74.0,81.35908108108109,1.022445103805239,0.0,3793827275.0
,50.0,110.0,4.4,7339.202,66.72001818181819,2.46,"{0: 0, 1: 15, 2: 0, 3: 32, 4: 3}","{0: 0.0, 1: 0.3, 2: 0.0, 3: 0.64, 4: 0.06}",35.0,3669.6010000000006,55.0,66.72001818181819,1.0371889203516047,0.0,3793846048.0
,50.0,110.0,4.4,7081.534,64.37758181818181,2.42,"{0: 0, 1: 16, 2: 0, 3: 31, 4: 3}","{0: 0.0, 1: 0.32, 2: 0.0, 3: 0.62, 4: 0.06}",34.0,3540.7670000000007,55.0,64.37758181818184,1.0373159329118713,0.0,3793848270.0
,55.0,120.0,4.363636363636363,7691.697999999999,64.09748333333333,2.4,"{0: 0, 1: 18, 2: 0, 3: 34, 4: 3}","{0: 0.0, 1: 0.32727272727272727, 2: 0.0, 3: 0.6181818181818182, 4: 0.05454545454545454}",37.0,3845.849,60.0,64.09748333333333,1.044050150905384,0.0,3793848283.0
,60.0,130.0,4.333333333333333,8808.317,67.75628461538462,2.45,"{0: 0, 1: 18, 2: 0, 3: 39, 4: 3}","{0: 0.0, 1: 0.3, 2: 0.0, 3: 0.65, 4: 0.05}",42.0,4480.039000000001,66.0,67.87937878787879,1.033417787247626,0.0,3793848286.0
,46.0,99.0,4.304347826086956,6587.275000000001,66.53813131313132,2.4130434782608696,"{0: 0, 1: 15, 2: 0, 3: 28, 4: 3}","{0: 0.0, 1: 0.32608695652173914, 2: 0.0, 3: 0.6086956521739131, 4: 0.06521739130434782}",31.0,3334.502,50.0,66.69004,1.038874391946976,0.0,3793848287.0
,79.0,150.0,3.7974683544303796,7383.918999999995,49.22612666666664,2.2658227848101267,"{0: 0, 1: 29, 2: 0, 3: 50}","{0: 0.0, 1: 0.3670886075949367, 2: 0.0, 3: 0.6329113924050633}",50.0,3841.6490000000013,81.0,47.42776543209878,1.0453765690577301,0.0,3793848963.0
,82.0,156.0,3.8048780487804876,7742.906999999995,49.6340192307692,2.2439024390243905,"{0: 0, 1: 31, 2: 0, 3: 51}","{0: 0.0, 1: 0.3780487804878049, 2: 0.0, 3: 0.6219512195121951}",51.0,4021.143000000002,84.0,47.87075000000002,1.043908839659358,0.0,3793848964.0
,65.0,124.0,3.8153846153846156,6002.374,48.40624193548387,2.4153846153846152,"{0: 0, 1: 19, 2: 0, 3: 46}","{0: 0.0, 1: 0.2923076923076923, 2: 0.0, 3: 0.7076923076923077}",46.0,3126.8539999999994,67.0,46.66946268656716,1.0262634697536865,0.0,3793848965.0
,85.0,170.0,4.0,8853.925,52.08191176470588,2.3176470588235296,"{0: 0, 1: 29, 2: 0, 3: 56}","{0: 0.0, 1: 0.3411764705882353, 2: 0.0, 3: 0.6588235294117647}",56.0,4471.754999999999,87.0,51.39948275862068,1.022387358132473,0.0,3793851073.0
,87.0,166.0,3.8160919540229883,8392.278999999993,50.555897590361404,2.264367816091954,"{0: 0, 1: 32, 2: 0, 3: 55}","{0: 0.0, 1: 0.367816091954023, 2: 0.0, 3: 0.632183908045977}",55.0,4366.599000000001,90.0,48.51776666666668,1.0435317762084773,0.0,3793851076.0
,80.0,154.0,3.85,7983.355999999998,51.839974025974016,2.325,"{0: 0, 1: 27, 2: 0, 3: 53}","{0: 0.0, 1: 0.3375, 2: 0.0, 3: 0.6625}",53.0,4117.345000000001,82.0,50.211524390243916,1.0339577462455134,0.0,3793851078.0
,62.0,124.0,4.0,6422.99,51.7983064516129,2.3870967741935485,"{0: 0, 1: 19, 2: 0, 3: 43}","{0: 0.0, 1: 0.3064516129032258, 2: 0.0, 3: 0.6935483870967742}",43.0,3269.6470000000004,65.0,50.30226153846154,1.0226051777194183,0.0,3793851081.0
,48.0,112.0,4.666666666666667,7013.298000000001,62.61873214285715,2.6458333333333335,"{0: 0, 1: 9, 2: 0, 3: 38, 4: 1}","{0: 0.0, 1: 0.1875, 2: 0.0, 3: 0.7916666666666666, 4: 0.020833333333333332}",39.0,3506.649,56.0,62.61873214285714,1.0396595395624846,0.0,3793888682.0
,46.0,94.0,4.086956521739131,7690.970000000004,81.81882978723408,2.608695652173913,"{0: 0, 1: 10, 2: 0, 3: 34, 4: 2}","{0: 0.0, 1: 0.21739130434782608, 2: 0.0, 3: 0.7391304347826086, 4: 0.043478260869565216}",36.0,3845.4849999999997,47.0,81.81882978723404,1.0603815513425108,0.0,3793927278.0
,21.0,42.0,4.0,3972.8679999999986,94.5920952380952,2.5714285714285716,"{0: 0, 1: 5, 2: 0, 3: 15, 4: 1}","{0: 0.0, 1: 0.23809523809523808, 2: 0.0, 3: 0.7142857142857143, 4: 0.047619047619047616}",16.0,1986.4339999999997,21.0,94.59209523809523,1.1200019077501364,0.0,3793927279.0
,21.0,43.0,4.095238095238095,3708.3630000000003,86.241,2.5238095238095237,"{0: 0, 1: 5, 2: 0, 3: 16}","{0: 0.0, 1: 0.23809523809523808, 2: 0.0, 3: 0.7619047619047619}",16.0,1882.2029999999997,22.0,85.5546818181818,1.0586976774189039,0.0,3793957485.0
,19.0,39.0,4.105263157894737,3352.767,85.96838461538461,2.473684210526316,"{0: 0, 1: 5, 2: 0, 3: 14}","{0: 0.0, 1: 0.2631578947368421, 2: 0.0, 3: 0.7368421052631579}",14.0,1704.4049999999997,20.0,85.22025,1.060975386330954,0.0,3793958399.0
,16.0,31.0,3.875,2353.9649999999997,75.93435483870967,2.375,"{0: 0, 1: 5, 2: 0, 3: 11}","{0: 0.0, 1: 0.3125, 2: 0.0, 3: 0.6875}",11.0,1205.004,16.0,75.31275,1.0790081719499378,0.0,3793958401.0
,20.0,41.0,4.1,3465.4449999999997,84.5230487804878,2.5,"{0: 0, 1: 5, 2: 0, 3: 15}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.75}",15.0,1760.7439999999997,21.0,83.84495238095236,1.0590920874261938,0.0,3793958838.0
,16.0,31.0,3.875,2353.9649999999997,75.93435483870967,2.375,"{0: 0, 1: 5, 2: 0, 3: 11}","{0: 0.0, 1: 0.3125, 2: 0.0, 3: 0.6875}",11.0,1205.004,16.0,75.31275,1.0790081719499378,0.0,3793958839.0
,27.0,51.0,3.7777777777777777,3849.0869999999986,75.47229411764704,2.4074074074074074,"{0: 0, 1: 8, 2: 0, 3: 19}","{0: 0.0, 1: 0.2962962962962963, 2: 0.0, 3: 0.7037037037037037}",19.0,1952.565,26.0,75.09865384615385,1.0366686338551487,0.0,3793962181.0
,24.0,45.0,3.75,3490.7829999999994,77.57295555555554,2.3333333333333335,"{0: 0, 1: 8, 2: 0, 3: 16}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.6666666666666666}",16.0,1773.4130000000002,23.0,77.10491304347828,1.0394834975548426,0.0,3793962296.0
,47.0,95.0,4.042553191489362,7260.455000000002,76.42584210526317,2.3191489361702127,"{0: 0, 1: 16, 2: 0, 3: 31}","{0: 0.0, 1: 0.3404255319148936, 2: 0.0, 3: 0.6595744680851063}",31.0,3658.2489999999993,48.0,76.21352083333332,1.0699066943428428,0.0,3793962297.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,10.0,18.0,3.6,1238.1499999999999,68.7861111111111,2.2,"{0: 0, 1: 4, 2: 0, 3: 6}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.6}",6.0,619.0749999999999,9.0,68.7861111111111,1.1016852693223638,0.0,3803302591.0
,9.0,16.0,3.5555555555555554,1156.994,72.312125,2.111111111111111,"{0: 0, 1: 4, 2: 0, 3: 5}","{0: 0.0, 1: 0.4444444444444444, 2: 0.0, 3: 0.5555555555555556}",5.0,578.497,8.0,72.312125,1.1096001262913802,0.0,3803302604.0
,74.0,158.0,4.27027027027027,9080.469000000001,57.471322784810134,2.4594594594594597,"{0: 0, 1: 21, 2: 0, 3: 51, 4: 2}","{0: 0.0, 1: 0.28378378378378377, 2: 0.0, 3: 0.6891891891891891, 4: 0.02702702702702703}",53.0,4756.312999999999,84.0,56.6227738095238,1.0486059830560117,0.0,3803428659.0
