osmnx_node_id,EMB000,EMB001
19077623,-0.020374188,-0.43677035
19077625,0.21477222,-0.49259943
19077626,0.30755872,-0.416207
19077628,0.396708,-0.17484258
19081709,0.29626605,-0.34176117
19081714,0.10607827,-0.4605898
19081715,0.17244476,-0.4725649
19081719,0.074205704,-0.538236
19081720,0.119339176,-0.51396275
19081724,0.41097674,-0.3600512
19081725,0.4807864,-0.23994021
19110390,0.19063048,-0.38450363
19110392,0.32714844,-0.23222348
19110406,0.15726621,-0.4273993
19110407,0.20350705,-0.35564223
19110408,0.21662934,-0.31973743
19110410,0.21662925,-0.31973743
19110411,0.2129497,-0.37749192
19110413,0.23082331,-0.30115137
19110420,0.17059265,-0.35725898
19110421,0.12376499,-0.37998787
19110424,0.3376873,-0.22993554
19110431,0.19740903,-0.387761
19110433,0.15359941,-0.40374127
19114522,-0.5867784,-0.5236912
19240046,0.32373425,-0.23707297
19240048,0.18426332,-0.3305432
19240049,0.18426341,-0.33054313
19240052,0.53521246,-0.23713985
19240053,0.53521246,-0.23713985
19240056,0.45087495,-0.3014786
19240057,0.44719443,-0.2972104
19240059,0.14914457,-0.4393708
19240062,0.25166824,-0.34128585
19240063,0.024544962,-0.5140989
19240066,0.04713825,-0.52931273
19240078,-0.08890801,-0.5633413
19240079,0.17234644,-0.35993725
19240092,0.020369876,-0.53635556
19240093,0.2403598,-0.42084485
19240094,0.25978062,-0.44924614
19240109,0.18100822,-0.31845674
19240110,0.16579017,-0.32981542
19240112,0.23838972,-0.27930436
19240113,0.15109433,-0.34353918
19240114,0.17406343,-0.38271347
19240133,0.10567619,-0.3903283
